kraj,dni,wariant,nazwa,cena_pln,ocena_booking,opinie_booking,status_prania,pralka_potwierdzona,pralka_tylko_opinia,usluga_prania,kuchnia,prywatna_lazienka,beachfront,sea_view,parking,plaza_booking,ocena_wyboru_1_10,link,page-content
Cypr,14,C — po kosztach: prywatna łazienka i rozsądne warunki,EMILIA 10 STUDIO,4756.00,7.5,84,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,True,True,The nearest beach is 350 ft from EMILIA 10 STUDIO.,8.8,https://www.booking.com/hotel/cy/emilia-10-studio-polis-chrysochous.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-EMILIA 10 STUDIO.md
Cypr,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Amalia Apartments,3054.00,8.2,157,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Amalia Apartments.md
Cypr,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Amalia Apartments,4199.00,8.2,157,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Amalia Apartments.md
Cypr,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Amalia Apartments,5344.00,8.2,157,Pralnia i pralka potwierdzone w udogodnieniach obiektu,True,False,True,True,True,True,True,True,The nearest beach is 350 ft from Amalia Apartments.,9.8,https://www.booking.com/hotel/cy/amalia-apartments.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Amalia Apartments.md
Cypr,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Santa Barbara Sea front resort and spa,3320.00,9.2,618,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Santa Barbara Sea front resort and spa.md
Cypr,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Santa Barbara Sea front resort and spa,4564.00,9.2,618,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Santa Barbara Sea front resort and spa.md
Cypr,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Santa Barbara Sea front resort and spa,5809.00,9.2,618,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,The nearest beach is 0.,10.0,https://www.booking.com/hotel/cy/santa-barbara-sea-front-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Santa Barbara Sea front resort and spa.md
Cypr,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Oasis Nature,3924.00,8.5,19,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Oasis Nature.md
Cypr,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Oasis Nature,5210.00,8.5,19,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Oasis Nature.md
Cypr,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Oasis Nature,6508.00,8.5,19,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,False,False,True,The nearest beach is 0.,9.3,https://www.booking.com/hotel/cy/oasis-nature-almond-house.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Oasis Nature.md
Cypr,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Akamanthea Holiday Village,TBD,7.6,164,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Akamanthea Holiday Village.md
Cypr,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Akamanthea Holiday Village,TBD,7.6,164,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Akamanthea Holiday Village.md
Cypr,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Akamanthea Holiday Village,TBD,7.6,164,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,False,True,True,"The nearest beach is 1,300 ft from Akamanthea Holiday Village.",7.8,https://www.booking.com/hotel/cy/akamanthea-holiday-village.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Akamanthea Holiday Village.md
Cypr,8,C — po kosztach: prywatna łazienka i rozsądne warunki,Capital Coast Resort And Spa,4886.00,7.8,970,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 650 ft from Capital Coast Resort And Spa.,8.5,https://www.booking.com/hotel/cy/capital-coast-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-22&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Capital Coast Resort And Spa.md
Cypr,11,C — po kosztach: prywatna łazienka i rozsądne warunki,Capital Coast Resort And Spa,6719.00,7.8,970,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 650 ft from Capital Coast Resort And Spa.,8.5,https://www.booking.com/hotel/cy/capital-coast-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-25&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Capital Coast Resort And Spa.md
Cypr,14,C — po kosztach: prywatna łazienka i rozsądne warunki,Capital Coast Resort And Spa,8551.00,7.8,970,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,The nearest beach is 650 ft from Capital Coast Resort And Spa.,8.5,https://www.booking.com/hotel/cy/capital-coast-resort-and-spa.html?aid=2438770&checkin=2026-09-14&checkout=2026-09-28&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/CYPR/booking_matrix_cypr_MD/Cypr-Capital Coast Resort And Spa.md
Turcja,8,A — super: plaża / ocena / okolica,Lukka Exclusive Hotel – Adult Only +12,8076.00,9.4,213,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~4.6 km w linii prostej),6.7,https://www.booking.com/hotel/tr/lukka.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Lukka Exclusive Hotel  Adult Only 12.md
Turcja,11,A — super: plaża / ocena / okolica,Lukka Exclusive Hotel – Adult Only +12,11104.00,9.4,213,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~4.6 km w linii prostej),6.7,https://www.booking.com/hotel/tr/lukka.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Lukka Exclusive Hotel  Adult Only 12.md
Turcja,14,A — super: plaża / ocena / okolica,Lukka Exclusive Hotel – Adult Only +12,14133.00,9.4,213,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~4.6 km w linii prostej),6.7,https://www.booking.com/hotel/tr/lukka.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Lukka Exclusive Hotel  Adult Only 12.md
Turcja,8,A — super: plaża / ocena / okolica,Sundia Exclusive By Liberty Fethiye Adults Only,10262.00,9.1,797,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.7 km w linii prostej),9.2,https://www.booking.com/hotel/tr/sundia-by-liberty-fethiye.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Sundia Exclusive By Liberty Fethiye Adults Only.md
Turcja,11,A — super: plaża / ocena / okolica,Sundia Exclusive By Liberty Fethiye Adults Only,13359.00,9.1,797,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.7 km w linii prostej),9.2,https://www.booking.com/hotel/tr/sundia-by-liberty-fethiye.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Sundia Exclusive By Liberty Fethiye Adults Only.md
Turcja,14,A — super: plaża / ocena / okolica,Sundia Exclusive By Liberty Fethiye Adults Only,16415.00,9.1,797,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.7 km w linii prostej),9.2,https://www.booking.com/hotel/tr/sundia-by-liberty-fethiye.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Sundia Exclusive By Liberty Fethiye Adults Only.md
Turcja,8,A — super: plaża / ocena / okolica,Hotel Uygar,2718.00,8.5,357,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.2 km w linii prostej),7.7,https://www.booking.com/hotel/tr/uygar.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Hotel Uygar.md
Turcja,11,A — super: plaża / ocena / okolica,Hotel Uygar,3737.00,8.5,357,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.2 km w linii prostej),7.7,https://www.booking.com/hotel/tr/uygar.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Hotel Uygar.md
Turcja,14,A — super: plaża / ocena / okolica,Hotel Uygar,4756.00,8.5,357,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.2 km w linii prostej),7.7,https://www.booking.com/hotel/tr/uygar.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Hotel Uygar.md
Turcja,8,A — super: plaża / ocena / okolica,çileks apart otel,2422.00,8.5,159,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.2 km w linii prostej),9.5,https://www.booking.com/hotel/tr/cileks-apart-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-çileks apart otel.md
Turcja,11,A — super: plaża / ocena / okolica,çileks apart otel,3350.00,8.5,159,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.2 km w linii prostej),9.5,https://www.booking.com/hotel/tr/cileks-apart-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-çileks apart otel.md
Turcja,14,A — super: plaża / ocena / okolica,çileks apart otel,4226.00,8.5,159,Pralka w pokoju/obiektu potwierdzona; usługa prania niepotwierdzona,True,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~1.2 km w linii prostej),9.5,https://www.booking.com/hotel/tr/cileks-apart-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-çileks apart otel.md
Turcja,8,A — super: plaża / ocena / okolica,Olimpia Hotel,3902.00,8.3,224,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.3 km w linii prostej),7.2,https://www.booking.com/hotel/tr/olimpia-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Olimpia Hotel.md
Turcja,11,A — super: plaża / ocena / okolica,Olimpia Hotel,5366.00,8.3,224,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.3 km w linii prostej),7.2,https://www.booking.com/hotel/tr/olimpia-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Olimpia Hotel.md
Turcja,14,A — super: plaża / ocena / okolica,Olimpia Hotel,6829.00,8.3,224,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.3 km w linii prostej),7.2,https://www.booking.com/hotel/tr/olimpia-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Olimpia Hotel.md
Turcja,8,A — super: plaża / ocena / okolica,Kas Maki Hotel,2794.00,8.7,33,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.3 km w linii prostej),7.7,https://www.booking.com/hotel/tr/kas-maki.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Kas Maki Hotel.md
Turcja,11,A — super: plaża / ocena / okolica,Kas Maki Hotel,3715.00,8.7,33,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.3 km w linii prostej),7.7,https://www.booking.com/hotel/tr/kas-maki.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Kas Maki Hotel.md
Turcja,14,A — super: plaża / ocena / okolica,Kas Maki Hotel,4635.00,8.7,33,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.3 km w linii prostej),7.7,https://www.booking.com/hotel/tr/kas-maki.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Kas Maki Hotel.md
Turcja,8,A — super: plaża / ocena / okolica,Lale Hotel,3772.00,9.4,228,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.0 km w linii prostej),7.5,https://www.booking.com/hotel/tr/lale-butique.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Lale Hotel.md
Turcja,11,A — super: plaża / ocena / okolica,Lale Hotel,5186.00,9.4,228,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.0 km w linii prostej),7.5,https://www.booking.com/hotel/tr/lale-butique.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Lale Hotel.md
Turcja,14,A — super: plaża / ocena / okolica,Lale Hotel,6600.00,9.4,228,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.0 km w linii prostej),7.5,https://www.booking.com/hotel/tr/lale-butique.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Lale Hotel.md
Turcja,8,A — super: plaża / ocena / okolica,Medusa Hotel,4506.00,7.8,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.2 km w linii prostej),7.2,https://www.booking.com/hotel/tr/medusa.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Medusa Hotel.md
Turcja,11,A — super: plaża / ocena / okolica,Medusa Hotel,6196.00,7.8,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.2 km w linii prostej),7.2,https://www.booking.com/hotel/tr/medusa.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Medusa Hotel.md
Turcja,14,A — super: plaża / ocena / okolica,Medusa Hotel,7447.00,7.8,296,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,False,True,True,True,True,Najbliższa referencyjna plaża: Küçük Çakıl / Kaş (~0.2 km w linii prostej),7.2,https://www.booking.com/hotel/tr/medusa.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Medusa Hotel.md
Turcja,8,A — super: plaża / ocena / okolica,Midas Pension,3054.00,9.2,209,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.6 km w linii prostej),9.6,https://www.booking.com/hotel/tr/midas-pension.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Midas Pension.md
Turcja,11,A — super: plaża / ocena / okolica,Midas Pension,4199.00,9.2,209,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.6 km w linii prostej),9.6,https://www.booking.com/hotel/tr/midas-pension.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Midas Pension.md
Turcja,14,A — super: plaża / ocena / okolica,Midas Pension,5344.00,9.2,209,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.6 km w linii prostej),9.6,https://www.booking.com/hotel/tr/midas-pension.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Midas Pension.md
Turcja,8,A — super: plaża / ocena / okolica,Aydos Club,3563.00,8.4,76,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~1.1 km w linii prostej),7.0,https://www.booking.com/hotel/tr/aydos-club.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Aydos Club.md
Turcja,11,A — super: plaża / ocena / okolica,Aydos Club,4899.00,8.4,76,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~1.1 km w linii prostej),7.0,https://www.booking.com/hotel/tr/aydos-club.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Aydos Club.md
Turcja,14,A — super: plaża / ocena / okolica,Aydos Club,6235.00,8.4,76,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,True,True,True,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~1.1 km w linii prostej),7.0,https://www.booking.com/hotel/tr/aydos-club.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Aydos Club.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ten Apart Hotel,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.8 km w linii prostej),9.6,https://www.booking.com/hotel/tr/ten-apart-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Ten Apart Hotel.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ten Apart Hotel,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.8 km w linii prostej),9.6,https://www.booking.com/hotel/tr/ten-apart-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Ten Apart Hotel.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Ten Apart Hotel,TBD,,0,Brak pralki/pralni w udogodnieniach obiektu,False,False,False,False,False,False,False,False,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.8 km w linii prostej),9.6,https://www.booking.com/hotel/tr/ten-apart-otel.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Ten Apart Hotel.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dove Apart Hotel,1850.00,8.3,45,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.8 km w linii prostej),8.9,https://www.booking.com/hotel/tr/dove-apart.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dove Apart Hotel.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dove Apart Hotel,2543.00,8.3,45,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.8 km w linii prostej),8.9,https://www.booking.com/hotel/tr/dove-apart.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dove Apart Hotel.md
Turcja,14,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dove Apart Hotel,3237.00,8.3,45,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Çalış Beach / Fethiye (~0.8 km w linii prostej),8.9,https://www.booking.com/hotel/tr/dove-apart.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-30&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dove Apart Hotel.md
Turcja,8,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dna Hotel Dalyan,1961.00,9,77,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),7.0,https://www.booking.com/hotel/tr/dna-dalyan.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-24&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dna Hotel Dalyan.md
Turcja,11,B — rozsądnie: lokalizacja / opinia / pralka preferowana,Dna Hotel Dalyan,2697.00,9,77,Pralnia/usługa prania potwierdzona w udogodnieniach obiektu,False,False,True,True,True,False,False,True,Najbliższa referencyjna plaża: Dalyan riverfront (~0.8 km w linii prostej),7.0,https://www.booking.com/hotel/tr/dna-dalyan.html?aid=2438770&checkin=2026-09-16&checkout=2026-09-27&no_rooms=1&group_adults=2&selected_currency=PLN,scrape/turcja/booking_matrix_turcja_MD/Turcja-Dna Hotel Dalyan.md
